id,측정일시,전력사용량(kWh),지상무효전력량(kVarh),진상무효전력량(kVarh),탄소배출량(tCO2),지상역률(%),진상역률(%),작업유형,전기요금(원),기온,습도
25967,2024-09-28 12:00:00,46.12,33.91,0.04,0.02,80.57,100.0,Maximum_Load,5229.281985247198,27.0,54.0
25968,2024-09-28 12:15:00,6.12,0.04,16.78,0.0,100.0,34.26,Medium_Load,1547.9413371078392,27.3,53.25
25969,2024-09-28 12:30:00,5.26,0.0,15.55,0.0,100.0,32.04,Medium_Load,1419.6655317495592,27.6,52.5
25970,2024-09-28 12:45:00,4.0,0.0,10.48,0.0,100.0,35.66,Medium_Load,970.115704211918,27.9,51.75
25971,2024-09-28 13:00:00,3.64,0.0,10.55,0.0,100.0,32.62,Medium_Load,965.1754651328724,28.2,51.0
25972,2024-09-28 13:15:00,26.57,5.47,1.48,0.01,97.95,99.85,Maximum_Load,2375.1629778206543,28.1,50.5
25973,2024-09-28 13:30:00,43.67,25.16,0.0,0.02,86.65,100.0,Maximum_Load,4513.564205993901,28.0,50.0
25974,2024-09-28 13:45:00,55.58,33.08,0.0,0.03,85.93,100.0,Maximum_Load,5792.426972613561,27.9,49.5
25975,2024-09-28 14:00:00,64.87,43.63,0.0,0.03,82.98,100.0,Maximum_Load,7138.527699411166,27.8,49.0
25976,2024-09-28 14:15:00,41.72,20.23,0.0,0.02,89.98,100.0,Maximum_Load,4152.358656968884,27.88,49.0
25977,2024-09-28 14:30:00,39.1,18.4,0.0,0.02,90.48,100.0,Maximum_Load,3794.108136413616,27.95,49.0
25978,2024-09-28 14:45:00,53.68,31.86,0.0,0.02,85.99,100.0,Maximum_Load,5590.333436271209,28.02,49.0
25979,2024-09-28 15:00:00,55.04,31.61,0.0,0.03,86.72,100.0,Maximum_Load,5684.2271191731625,28.1,49.0
25980,2024-09-28 15:15:00,38.52,17.39,0.0,0.02,91.14,100.0,Maximum_Load,3710.7343316518895,27.88,49.75
25981,2024-09-28 15:30:00,56.81,31.54,0.0,0.03,87.43,100.0,Maximum_Load,5819.174740727845,27.65,50.5
25982,2024-09-28 15:45:00,56.66,32.62,0.0,0.03,86.66,100.0,Maximum_Load,5855.0860792699805,27.42,51.25
25983,2024-09-28 16:00:00,44.71,22.97,0.0,0.02,88.95,100.0,Maximum_Load,4501.5633188041775,27.2,52.0
25984,2024-09-28 16:15:00,38.74,19.44,0.0,0.02,89.38,100.0,Maximum_Load,3881.714090416213,27.05,52.5
25985,2024-09-28 16:30:00,45.36,24.26,0.0,0.02,88.18,100.0,Maximum_Load,4606.763773762543,26.9,53.0
25986,2024-09-28 16:45:00,50.18,24.62,0.0,0.02,89.78,100.0,Maximum_Load,5005.673157314773,26.75,53.5
25987,2024-09-28 17:00:00,58.25,34.63,0.0,0.03,85.96,100.0,Maximum_Load,6068.8972539899305,26.6,54.0
25988,2024-09-28 17:15:00,46.76,25.52,0.0,0.02,87.78,100.0,Medium_Load,4770.711247568066,26.5,54.0
25989,2024-09-28 17:30:00,51.48,27.29,0.0,0.02,88.35,100.0,Medium_Load,5218.075847337559,26.4,54.0
25990,2024-09-28 17:45:00,33.41,8.5,0.36,0.02,96.91,99.99,Medium_Load,2989.27047696183,26.3,54.0
25991,2024-09-28 18:00:00,27.25,5.33,0.97,0.01,98.14,99.94,Medium_Load,2418.823761581954,26.2,54.0
25992,2024-09-28 18:15:00,29.52,16.27,0.0,0.01,87.58,100.0,Medium_Load,3018.639450515677,26.05,54.25
25993,2024-09-28 18:30:00,37.87,24.66,0.0,0.02,83.8,100.0,Medium_Load,4126.506878642922,25.9,54.5
25994,2024-09-28 18:45:00,38.12,16.85,0.0,0.02,91.46,100.0,Medium_Load,3659.329680828991,25.75,54.75
25995,2024-09-28 19:00:00,38.63,16.74,0.0,0.02,91.76,100.0,Medium_Load,3696.478539066607,25.6,55.0
25996,2024-09-28 19:15:00,38.38,16.31,0.0,0.02,92.03,100.0,Medium_Load,3661.4184366198847,25.48,55.75
25997,2024-09-28 19:30:00,29.45,8.68,0.0,0.01,95.92,100.0,Medium_Load,2655.2462704612685,25.35,56.5
25998,2024-09-28 19:45:00,36.58,17.53,0.0,0.02,90.18,100.0,Medium_Load,3561.4750486465573,25.22,57.25
25999,2024-09-28 20:00:00,35.32,15.26,0.0,0.02,91.8,100.0,Medium_Load,3378.155631524397,25.1,58.0
26000,2024-09-28 20:15:00,35.24,16.49,0.0,0.02,90.57,100.0,Medium_Load,3416.0606090741426,24.9,58.25
26001,2024-09-28 20:30:00,33.16,10.73,0.11,0.02,95.14,100.0,Medium_Load,3017.11808150098,24.7,58.5
26002,2024-09-28 20:45:00,21.67,0.79,4.68,0.01,99.93,97.75,Medium_Load,1932.87047861116,24.5,58.75
26003,2024-09-28 21:00:00,7.85,0.0,14.44,0.0,100.0,47.76,Medium_Load,1421.4188130259963,24.3,59.0
26004,2024-09-28 21:15:00,6.19,0.0,15.77,0.0,100.0,36.54,Medium_Load,1465.1379046788054,24.15,59.5
26005,2024-09-28 21:30:00,3.56,0.0,16.99,0.0,100.0,20.51,Medium_Load,1501.2554551104015,24.0,60.0
26006,2024-09-28 21:45:00,3.6,0.0,16.96,0.0,100.0,20.76,Medium_Load,1499.4306716778412,23.85,60.5
26007,2024-09-28 22:00:00,3.53,0.0,17.03,0.0,100.0,20.3,Medium_Load,1504.1126741349667,23.7,61.0
26008,2024-09-28 22:15:00,3.24,6.19,0.18,0.0,46.37,99.85,Medium_Load,665.1237305528108,23.55,61.5
26009,2024-09-28 22:30:00,3.17,6.52,0.0,0.0,43.73,100.0,Medium_Load,674.7224605425575,23.4,62.0
26010,2024-09-28 22:45:00,3.2,6.52,0.0,0.0,44.06,100.0,Medium_Load,675.9479570033847,23.25,62.5
26011,2024-09-28 23:00:00,3.17,6.12,0.0,0.0,45.99,100.0,Medium_Load,641.4492053885945,23.1,63.0
26012,2024-09-28 23:15:00,3.1,5.62,0.0,0.0,48.3,100.0,Light_Load,597.3370764100497,23.02,63.25
26013,2024-09-28 23:30:00,3.1,5.26,0.0,0.0,50.77,100.0,Light_Load,568.2302542600336,22.95,63.5
26014,2024-09-28 23:45:00,3.13,5.44,0.0,0.0,49.87,100.0,Light_Load,584.111999265271,22.88,63.75
26015,2024-09-28 00:00:00,3.13,5.51,0.0,0.0,49.39,100.0,Light_Load,589.7677376916849,21.5,75.0
26016,2024-09-29 00:15:00,2.7,4.68,0.0,0.0,49.97,100.0,Light_Load,502.84632648639047,22.72,64.25
26017,2024-09-29 00:30:00,2.48,3.92,0.0,0.0,53.46,100.0,Light_Load,431.70713125924055,22.65,64.5
26018,2024-09-29 00:45:00,2.45,4.0,0.0,0.0,52.23,100.0,Light_Load,436.55241593600186,22.58,64.75
26019,2024-09-29 01:00:00,2.56,4.0,0.0,0.0,53.91,100.0,Light_Load,441.9858013790108,22.5,65.0
26020,2024-09-29 01:15:00,2.59,4.21,0.0,0.0,52.4,100.0,Light_Load,460.02524848109454,22.42,65.25
26021,2024-09-29 01:30:00,3.17,5.8,0.0,0.0,47.96,100.0,Light_Load,615.1569517811479,22.35,65.5
26022,2024-09-29 01:45:00,2.95,5.26,0.0,0.0,48.92,100.0,Light_Load,561.2710326572559,22.28,65.75
26023,2024-09-29 02:00:00,2.52,4.1,0.0,0.0,52.36,100.0,Light_Load,447.8921069106817,22.2,66.0
26024,2024-09-29 02:15:00,2.52,4.1,0.0,0.0,52.36,100.0,Light_Load,447.8921069106817,21.88,67.75
26025,2024-09-29 02:30:00,2.59,4.1,0.0,0.0,53.41,100.0,Light_Load,451.337581613247,21.55,69.5
26026,2024-09-29 02:45:00,2.48,4.1,0.0,0.0,51.76,100.0,Light_Load,445.95404349337343,21.22,71.25
26027,2024-09-29 03:00:00,2.52,4.28,0.0,0.0,50.74,100.0,Light_Load,462.24731070167536,20.9,73.0
26028,2024-09-29 03:15:00,2.59,4.32,0.0,0.0,51.42,100.0,Light_Load,468.7754877307388,20.98,72.75
26029,2024-09-29 03:30:00,2.59,4.5,0.0,0.0,49.88,100.0,Light_Load,483.2201336896616,21.05,72.5
26030,2024-09-29 03:45:00,2.59,4.32,0.0,0.0,51.42,100.0,Light_Load,468.7754877307388,21.12,72.25
26031,2024-09-29 04:00:00,2.59,4.14,0.0,0.0,53.04,100.0,Light_Load,454.4892664094112,21.2,72.0
26032,2024-09-29 04:15:00,2.52,4.14,0.0,0.0,51.99,100.0,Light_Load,451.0678664433546,20.9,72.75
26033,2024-09-29 04:30:00,2.77,4.72,0.0,0.0,50.61,100.0,Light_Load,509.3405110897926,20.6,73.5
26034,2024-09-29 04:45:00,3.17,6.05,0.0,0.0,46.41,100.0,Light_Load,635.6714727146984,20.3,74.25
26035,2024-09-29 05:00:00,2.56,4.14,0.0,0.0,52.59,100.0,Light_Load,453.014644300774,20.0,75.0
26036,2024-09-29 05:15:00,2.59,4.43,0.0,0.0,50.47,100.0,Light_Load,477.58486004875823,19.92,74.75
26037,2024-09-29 05:30:00,2.59,4.25,0.0,0.0,52.04,100.0,Light_Load,463.200099835972,19.85,74.5
26038,2024-09-29 05:45:00,2.56,4.21,0.0,0.0,51.96,100.0,Light_Load,458.5684288191728,19.77,74.25
26039,2024-09-29 06:00:00,2.56,4.5,0.0,0.0,49.45,100.0,Light_Load,481.8334486860023,19.7,74.0
26040,2024-09-29 06:15:00,2.52,4.57,0.0,0.0,48.29,100.0,Light_Load,485.6981652327166,19.65,74.25
26041,2024-09-29 06:30:00,2.56,4.54,0.0,0.0,49.12,100.0,Light_Load,485.0727016246995,19.6,74.5
26042,2024-09-29 06:45:00,2.59,4.5,0.0,0.0,49.88,100.0,Light_Load,483.2201336896616,19.55,74.75
26043,2024-09-29 07:00:00,2.74,4.82,0.0,0.0,49.42,100.0,Light_Load,516.0031023761001,19.5,75.0
26044,2024-09-29 07:15:00,3.13,6.05,0.0,0.0,45.95,100.0,Light_Load,633.9522732525104,19.62,74.5
26045,2024-09-29 07:30:00,3.02,5.51,0.0,0.0,48.06,100.0,Light_Load,584.7789124291606,19.75,74.0
26046,2024-09-29 07:45:00,2.66,4.39,0.0,0.0,51.82,100.0,Light_Load,477.7181437221793,19.88,73.5
26047,2024-09-29 08:00:00,3.06,5.4,0.0,0.0,49.3,100.0,Light_Load,577.6487176701135,20.0,73.0
26048,2024-09-29 08:15:00,21.85,19.84,0.0,0.01,74.03,100.0,Light_Load,2746.764653368617,20.52,71.0
26049,2024-09-29 08:30:00,47.3,43.67,0.0,0.02,73.47,100.0,Light_Load,5991.41027980748,21.05,69.0
26050,2024-09-29 08:45:00,45.65,33.59,0.0,0.02,80.55,100.0,Light_Load,5175.232442580627,21.58,67.0
26051,2024-09-29 09:00:00,41.9,14.51,0.0,0.02,94.49,100.0,Light_Load,3893.1653621293817,22.1,65.0
26052,2024-09-29 09:15:00,44.46,18.83,0.0,0.02,92.08,100.0,Medium_Load,4239.258684348008,22.58,64.0
26053,2024-09-29 09:30:00,47.41,20.88,0.0,0.02,91.52,100.0,Medium_Load,4548.414999018889,23.05,63.0
26054,2024-09-29 09:45:00,47.23,20.77,0.0,0.02,91.54,100.0,Medium_Load,4530.05952738725,23.52,62.0
26055,2024-09-29 10:00:00,37.87,11.27,0.0,0.02,95.85,100.0,Medium_Load,3417.0633884463555,24.0,61.0
26056,2024-09-29 10:15:00,47.74,19.98,0.0,0.02,92.25,100.0,Maximum_Load,4543.858255130765,24.35,60.5
26057,2024-09-29 10:30:00,44.5,17.17,0.0,0.02,93.3,100.0,Maximum_Load,4187.847305081215,24.7,60.0
26058,2024-09-29 10:45:00,42.3,16.31,0.0,0.02,93.3,100.0,Maximum_Load,3980.455485986999,25.05,59.5
26059,2024-09-29 11:00:00,44.14,17.86,0.0,0.02,92.7,100.0,Maximum_Load,4180.717754372806,25.4,59.0
26060,2024-09-29 11:15:00,48.02,21.24,0.0,0.02,91.45,100.0,Maximum_Load,4610.175592395587,25.82,56.75
26061,2024-09-29 11:30:00,49.14,21.46,0.0,0.02,91.64,100.0,Maximum_Load,4707.972561242047,26.25,54.5
26062,2024-09-29 11:45:00,44.5,17.89,0.0,0.02,92.78,100.0,Maximum_Load,4211.016604166267,26.68,52.25
26063,2024-09-29 12:00:00,32.47,21.17,2.52,0.01,83.77,99.7,Maximum_Load,3670.148369645953,27.1,50.0
26064,2024-09-29 12:15:00,3.42,0.0,10.91,0.0,100.0,29.91,Medium_Load,988.8017835490996,27.15,49.5
26065,2024-09-29 12:30:00,3.28,0.0,11.12,0.0,100.0,28.29,Medium_Load,1002.653930127688,27.2,49.0
26066,2024-09-29 12:45:00,3.38,0.0,11.77,0.0,100.0,27.6,Medium_Load,1059.0453374824704,27.25,48.5
26067,2024-09-29 13:00:00,4.5,0.0,17.21,0.0,100.0,25.3,Medium_Load,1538.4110320347925,27.3,48.0
26068,2024-09-29 13:15:00,19.51,2.38,6.37,0.01,99.26,95.06,Maximum_Load,1849.2051409010712,27.32,48.0
26069,2024-09-29 13:30:00,47.59,18.83,0.0,0.02,92.99,100.0,Maximum_Load,4493.5907905237655,27.35,48.0
26070,2024-09-29 13:45:00,47.48,18.72,0.0,0.02,93.03,100.0,Maximum_Load,4481.060152797772,27.38,48.0
26071,2024-09-29 14:00:00,35.03,9.4,0.0,0.02,96.58,100.0,Maximum_Load,3136.67641440527,27.4,48.0
26072,2024-09-29 14:15:00,34.6,9.65,0.0,0.02,96.32,100.0,Maximum_Load,3106.512817885055,27.45,47.5
26073,2024-09-29 14:30:00,46.58,17.6,0.0,0.02,93.55,100.0,Maximum_Load,4371.925511096455,27.5,47.0
26074,2024-09-29 14:45:00,47.88,24.23,0.0,0.02,89.23,100.0,Maximum_Load,4805.734926450477,27.55,46.5
26075,2024-09-29 15:00:00,34.49,8.28,0.0,0.02,97.24,100.0,Maximum_Load,3067.549084157048,27.6,46.0
26076,2024-09-29 15:15:00,34.92,9.68,0.0,0.02,96.37,100.0,Maximum_Load,3133.870904378105,27.75,45.75
26077,2024-09-29 15:30:00,50.62,21.67,0.0,0.02,91.93,100.0,Maximum_Load,4834.562757268955,27.9,45.5
26078,2024-09-29 15:45:00,36.14,10.44,0.0,0.02,96.07,100.0,Maximum_Load,3253.2936718901865,28.05,45.25
26079,2024-09-29 16:00:00,35.93,10.55,0.0,0.02,95.95,100.0,Maximum_Load,3238.516881302594,28.2,45.0
26080,2024-09-29 16:15:00,51.59,22.18,0.0,0.02,91.87,100.0,Maximum_Load,4930.484420178204,28.08,45.25
26081,2024-09-29 16:30:00,35.32,10.12,0.0,0.02,96.13,100.0,Maximum_Load,3177.490403072393,27.95,45.5
26082,2024-09-29 16:45:00,24.12,5.33,5.44,0.01,97.64,97.55,Maximum_Load,2284.4731227244606,27.82,45.75
26083,2024-09-29 17:00:00,4.97,0.0,18.14,0.0,100.0,26.42,Maximum_Load,1626.6174085295177,27.7,46.0
26084,2024-09-29 17:15:00,3.6,0.0,17.93,0.0,100.0,19.69,Medium_Load,1581.586813054748,27.32,46.5
26085,2024-09-29 17:30:00,3.46,0.0,17.86,0.0,100.0,19.02,Medium_Load,1573.304288548689,26.95,47.0
26086,2024-09-29 17:45:00,3.49,0.0,17.71,0.0,100.0,19.33,Medium_Load,1561.0701347604447,26.58,47.5
26087,2024-09-29 18:00:00,3.38,0.0,11.84,0.0,100.0,27.45,Medium_Load,1064.8652878675732,26.2,48.0
26088,2024-09-29 18:15:00,3.35,0.0,6.44,0.0,100.0,46.15,Medium_Load,627.798080774442,25.92,48.75
26089,2024-09-29 18:30:00,3.42,0.0,10.04,0.0,100.0,32.24,Medium_Load,917.2825826286696,25.65,49.5
26090,2024-09-29 18:45:00,3.46,0.0,17.86,0.0,100.0,19.02,Medium_Load,1573.304288548689,25.38,50.25
26091,2024-09-29 19:00:00,3.49,0.0,17.82,0.0,100.0,19.22,Medium_Load,1570.4048363830238,25.1,51.0
26092,2024-09-29 19:15:00,3.49,0.0,17.86,0.0,100.0,19.18,Medium_Load,1573.7998031364891,24.98,51.25
26093,2024-09-29 19:30:00,3.46,0.0,18.0,0.0,100.0,18.88,Medium_Load,1585.192577802518,24.85,51.5
26094,2024-09-29 19:45:00,3.42,0.0,18.04,0.0,100.0,18.63,Medium_Load,1587.941867662315,24.72,51.75
26095,2024-09-29 20:00:00,3.42,0.0,18.04,0.0,100.0,18.63,Medium_Load,1587.941867662315,24.6,52.0
26096,2024-09-29 20:15:00,3.46,0.0,18.0,0.0,100.0,18.88,Medium_Load,1585.192577802518,24.38,52.75
26097,2024-09-29 20:30:00,3.53,0.0,17.93,0.0,100.0,19.32,Medium_Load,1580.406252823158,24.15,53.5
26098,2024-09-29 20:45:00,3.38,0.0,17.17,0.0,100.0,19.31,Medium_Load,1513.4112346917225,23.92,54.25
26099,2024-09-29 21:00:00,2.81,0.0,11.7,0.0,100.0,23.35,Medium_Load,1040.6248231942589,23.7,55.0
26100,2024-09-29 21:15:00,2.81,0.0,11.81,0.0,100.0,23.15,Medium_Load,1049.8772615884038,23.5,54.5
26101,2024-09-29 21:30:00,2.81,0.0,11.74,0.0,100.0,23.28,Medium_Load,1043.9888040766766,23.3,54.0
26102,2024-09-29 21:45:00,2.81,0.0,11.7,0.0,100.0,23.35,Medium_Load,1040.6248231942589,23.1,53.5
26103,2024-09-29 22:00:00,2.81,0.0,11.34,0.0,100.0,24.05,Medium_Load,1010.3779687232898,22.9,53.0
26104,2024-09-29 22:15:00,3.13,6.12,0.07,0.0,45.53,99.98,Medium_Load,645.5525483634249,22.8,52.25
26105,2024-09-29 22:30:00,3.28,6.88,0.0,0.0,43.03,100.0,Medium_Load,709.3515726038162,22.7,51.5
26106,2024-09-29 22:45:00,2.59,4.79,0.0,0.0,47.56,100.0,Medium_Load,506.7909390837338,22.6,50.75
26107,2024-09-29 23:00:00,2.59,4.61,0.0,0.0,48.98,100.0,Medium_Load,492.1194364151499,22.5,50.0
26108,2024-09-29 23:15:00,2.59,4.32,0.0,0.0,51.42,100.0,Light_Load,468.7754877307388,22.3,49.25
26109,2024-09-29 23:30:00,2.56,4.14,0.0,0.0,52.59,100.0,Light_Load,453.014644300774,22.1,48.5
26110,2024-09-29 23:45:00,2.52,4.25,0.0,0.0,51.0,100.0,Light_Load,459.8435161491891,21.9,47.75
26111,2024-09-29 00:00:00,2.56,4.28,0.0,0.0,51.33,100.0,Light_Load,464.1472008577968,22.8,64.0
26112,2024-09-30 00:15:00,3.02,5.44,0.0,0.0,48.54,100.0,Light_Load,579.0744509003449,21.58,47.25
26113,2024-09-30 00:30:00,2.81,4.97,0.0,0.0,49.22,100.0,Light_Load,531.3604149581788,21.45,47.5
26114,2024-09-30 00:45:00,2.63,4.5,0.0,0.0,50.46,100.0,Light_Load,485.0878793280096,21.32,47.75
26115,2024-09-30 01:00:00,2.56,4.25,0.0,0.0,51.6,100.0,Light_Load,461.7532968562827,21.2,48.0
26116,2024-09-30 01:15:00,2.56,4.43,0.0,0.0,50.03,100.0,Light_Load,476.1817648938103,21.02,49.25
26117,2024-09-30 01:30:00,2.59,4.5,0.0,0.0,49.88,100.0,Light_Load,483.2201336896616,20.85,50.5
26118,2024-09-30 01:45:00,2.56,4.46,0.0,0.0,49.78,100.0,Light_Load,478.6012285527533,20.68,51.75
26119,2024-09-30 02:00:00,2.56,4.43,0.0,0.0,50.03,100.0,Light_Load,476.1817648938103,20.5,53.0
26120,2024-09-30 02:15:00,2.63,4.43,0.0,0.0,51.05,100.0,Light_Load,479.474557839812,20.18,55.25
26121,2024-09-30 02:30:00,2.56,4.46,0.0,0.0,49.78,100.0,Light_Load,478.6012285527533,19.85,57.5
26122,2024-09-30 02:45:00,2.56,4.46,0.0,0.0,49.78,100.0,Light_Load,478.6012285527533,19.52,59.75
26123,2024-09-30 03:00:00,2.63,4.61,0.0,0.0,49.55,100.0,Light_Load,493.9535330023017,19.2,62.0
26124,2024-09-30 03:15:00,2.59,4.61,0.0,0.0,48.98,100.0,Light_Load,492.1194364151499,19.0,62.5
26125,2024-09-30 03:30:00,2.56,4.5,0.0,0.0,49.45,100.0,Light_Load,481.8334486860023,18.8,63.0
26126,2024-09-30 03:45:00,3.13,5.98,0.0,0.0,46.37,100.0,Light_Load,628.1731505622914,18.6,63.5
26127,2024-09-30 04:00:00,2.88,5.44,0.0,0.0,46.79,100.0,Light_Load,572.8635916325213,18.4,64.0
26128,2024-09-30 04:15:00,3.1,5.9,0.0,0.0,46.51,100.0,Light_Load,620.282685199321,18.2,64.75
26129,2024-09-30 04:30:00,3.02,5.87,0.0,0.0,45.75,100.0,Light_Load,614.3707633765098,18.0,65.5
26130,2024-09-30 04:45:00,2.52,4.46,0.0,0.0,49.19,100.0,Light_Load,476.7589413519248,17.8,66.25
26131,2024-09-30 05:00:00,2.63,4.5,0.0,0.0,50.46,100.0,Light_Load,485.0878793280096,17.6,67.0
26132,2024-09-30 05:15:00,2.66,4.57,0.0,0.0,50.3,100.0,Light_Load,492.1220765149152,17.5,68.0
26133,2024-09-30 05:30:00,2.52,4.46,0.0,0.0,49.19,100.0,Light_Load,476.7589413519248,17.4,69.0
26134,2024-09-30 05:45:00,2.59,4.5,0.0,0.0,49.88,100.0,Light_Load,483.2201336896616,17.3,70.0
26135,2024-09-30 06:00:00,2.52,4.64,0.0,0.0,47.73,100.0,Light_Load,491.4131410098024,17.2,71.0
26136,2024-09-30 06:15:00,2.52,4.61,0.0,0.0,47.97,100.0,Light_Load,488.9614162221392,17.2,71.5
26137,2024-09-30 06:30:00,2.56,4.64,0.0,0.0,48.31,100.0,Light_Load,493.2006923862909,17.2,72.0
26138,2024-09-30 06:45:00,2.56,4.68,0.0,0.0,47.99,100.0,Light_Load,496.4634800955091,17.2,72.5
26139,2024-09-30 07:00:00,2.59,4.72,0.0,0.0,48.11,100.0,Light_Load,501.0698492082476,17.2,73.0
26140,2024-09-30 07:15:00,2.52,4.68,0.0,0.0,47.41,100.0,Light_Load,494.6877189251288,17.58,71.75
26141,2024-09-30 07:30:00,2.95,5.62,0.0,0.0,46.48,100.0,Light_Load,590.7208588646804,17.95,70.5
26142,2024-09-30 07:45:00,2.95,5.76,0.0,0.0,45.58,100.0,Light_Load,602.2880357921636,18.32,69.25
26143,2024-09-30 08:00:00,2.59,4.75,0.0,0.0,47.87,100.0,Light_Load,503.5193832376808,18.7,68.0
26144,2024-09-30 08:15:00,2.56,4.72,0.0,0.0,47.68,100.0,Light_Load,499.7326970042764,19.1,66.25
26145,2024-09-30 08:30:00,2.52,4.79,0.0,0.0,46.56,100.0,Light_Load,503.724907855238,19.5,64.5
26146,2024-09-30 08:45:00,2.63,2.02,2.34,0.0,79.31,74.71,Light_Load,473.8843073537421,19.9,62.75
26147,2024-09-30 09:00:00,2.74,0.0,11.84,0.0,100.0,22.55,Light_Load,1051.0200391439428,20.3,61.0
26148,2024-09-30 09:15:00,3.02,0.0,14.69,0.0,100.0,20.14,Light_Load,1297.0042666465552,20.9,59.5
26149,2024-09-30 09:30:00,3.46,0.0,17.53,0.0,100.0,19.36,Light_Load,1545.2953681973722,21.5,58.0
26150,2024-09-30 09:45:00,2.81,0.0,11.66,0.0,100.0,23.43,Light_Load,1037.261469470664,22.1,56.5
26151,2024-09-30 10:00:00,2.77,0.0,11.66,0.0,100.0,23.11,Light_Load,1036.4564507084397,22.7,55.0
26152,2024-09-30 10:15:00,2.74,0.0,11.7,0.0,100.0,22.8,Light_Load,1039.2277474111756,23.1,54.0
26153,2024-09-30 10:30:00,2.74,0.0,11.77,0.0,100.0,22.67,Light_Load,1045.1229919106192,23.5,53.0
26154,2024-09-30 10:45:00,2.74,0.0,11.84,0.0,100.0,22.55,Light_Load,1051.0200391439428,23.9,52.0
26155,2024-09-30 11:00:00,2.74,0.0,11.99,0.0,100.0,22.28,Light_Load,1063.6624999198125,24.3,51.0
26156,2024-09-30 11:15:00,2.7,0.0,11.88,0.0,100.0,22.16,Light_Load,1053.6185237714128,24.68,50.5
26157,2024-09-30 11:30:00,2.7,0.0,11.95,0.0,100.0,22.04,Light_Load,1059.5226422588769,25.05,50.0
26158,2024-09-30 11:45:00,2.74,0.0,10.55,0.0,100.0,25.14,Light_Load,942.6650967109256,25.42,49.5
26159,2024-09-30 12:00:00,3.02,0.0,8.71,0.0,100.0,32.76,Light_Load,797.261161898045,25.8,49.0
26160,2024-09-30 12:15:00,3.31,0.0,16.85,0.0,100.0,19.28,Light_Load,1485.0886344280316,26.02,46.5
26161,2024-09-30 12:30:00,2.77,0.0,11.52,0.0,100.0,23.38,Light_Load,1024.6804964038663,26.25,44.0
26162,2024-09-30 12:45:00,2.81,0.0,11.48,0.0,100.0,23.78,Light_Load,1022.1343047750128,26.48,41.5
26163,2024-09-30 13:00:00,2.77,0.0,11.63,0.0,100.0,23.17,Light_Load,1033.9323869648888,26.7,39.0
26164,2024-09-30 13:15:00,2.7,0.0,11.77,0.0,100.0,22.36,Light_Load,1044.3440862660725,26.82,38.75
26165,2024-09-30 13:30:00,2.66,0.0,11.92,0.0,100.0,21.78,Light_Load,1056.2332754490449,26.95,38.5
26166,2024-09-30 13:45:00,2.74,0.0,11.88,0.0,100.0,22.47,Light_Load,1054.3905781708877,27.08,38.25
26167,2024-09-30 14:00:00,2.74,0.0,11.74,0.0,100.0,22.73,Light_Load,1042.5962360274818,27.2,38.0
26168,2024-09-30 14:15:00,2.74,0.0,11.81,0.0,100.0,22.6,Light_Load,1048.4925143946375,27.32,37.25
26169,2024-09-30 14:30:00,2.95,0.0,13.36,0.0,100.0,21.56,Light_Load,1183.2445277107415,27.45,36.5
26170,2024-09-30 14:45:00,3.38,0.0,18.0,0.0,100.0,18.46,Light_Load,1583.901142962291,27.58,35.75
26171,2024-09-30 15:00:00,2.95,0.0,14.18,0.0,100.0,20.37,Light_Load,1252.585868581091,27.7,35.0
26172,2024-09-30 15:15:00,2.7,0.0,11.74,0.0,100.0,22.41,Light_Load,1041.815441274215,27.52,36.25
26173,2024-09-30 15:30:00,2.7,0.0,11.84,0.0,100.0,22.23,Light_Load,1050.245507003409,27.35,37.5
26174,2024-09-30 15:45:00,2.7,0.0,11.81,0.0,100.0,22.29,Light_Load,1047.7161137637918,27.18,38.75
26175,2024-09-30 16:00:00,2.74,0.0,11.74,0.0,100.0,22.73,Light_Load,1042.5962360274818,27.0,40.0
26176,2024-09-30 16:15:00,2.95,0.0,13.61,0.0,100.0,21.18,Light_Load,1204.3657481174475,26.95,39.75
26177,2024-09-30 16:30:00,3.31,0.0,16.96,0.0,100.0,19.16,Light_Load,1494.424488317839,26.9,39.5
26178,2024-09-30 16:45:00,2.66,0.0,11.81,0.0,100.0,21.97,Light_Load,1046.9505676624574,26.85,39.25
26179,2024-09-30 17:00:00,2.7,0.0,11.81,0.0,100.0,22.29,Light_Load,1047.7161137637918,26.8,39.0
26180,2024-09-30 17:15:00,2.7,0.0,11.77,0.0,100.0,22.36,Light_Load,1044.3440862660725,26.55,40.25
26181,2024-09-30 17:30:00,2.7,0.0,11.66,0.0,100.0,22.56,Light_Load,1035.073981263358,26.3,41.5
26182,2024-09-30 17:45:00,2.7,0.0,11.7,0.0,100.0,22.49,Light_Load,1038.4444199320535,26.05,42.75
26183,2024-09-30 18:00:00,2.74,0.0,7.88,0.0,100.0,32.84,Light_Load,721.508756102778,25.8,44.0
26184,2024-09-30 18:15:00,2.63,0.0,4.46,0.0,100.0,50.79,Light_Load,447.7823836130185,25.65,44.5
26185,2024-09-30 18:30:00,2.66,0.0,6.8,0.0,100.0,36.43,Light_Load,631.4775232172625,25.5,45.0
26186,2024-09-30 18:45:00,2.77,0.0,11.92,0.0,100.0,22.64,Light_Load,1058.345937585692,25.35,45.5
26187,2024-09-30 19:00:00,2.77,0.0,11.92,0.0,100.0,22.64,Light_Load,1058.345937585692,25.2,46.0
